암호화요양기호,요양기관명_x,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,개설일자,좌표(x),좌표(y),동,요양기관명_y,주차가능대수,주차비용부담여부,주차_기타안내사항,응급실 주간운영여부,응급실 야간운영여부,접수시간_평일,접수시간_토요일,오시는 길,휴진 안내,점심시간,비고,일요일 진료시작시간,일요일 진료종료시간,월요일 진료시작시간,월요일 진료종료시간,화요일 진료시작시간,화요일 진료종료시간,수요일 진료시작시간,수요일 진료종료시간,목요일 진료시작시간,목요일 진료종료시간,금요일 진료시작시간,금요일 진료종료시간,토요일 진료시작시간,토요일 진료종료시간,count_null
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,세계로약국,81,약국,380000,경남,380100,김해시,부곡동,50971,경상남도 김해시 장유로 167-9 (부곡동),2005-09-07,128.805073,35.2086924,부곡동,세계로약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,13:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,수원빈센트약국,81,약국,310000,경기,310603,수원팔달구,인계동,16471,경기도 수원시 팔달구 중부대로 90-2 (인계동),2001-05-18,127.0266465,37.2764838,인계동,수원빈센트약국,,,,N,N,,,수원빈센트약국 성빈센트병원 맡은편 ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,9:00:00,15:00:59,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,준약국,81,약국,110000,서울,110019,중랑구,면목동,2197,"서울특별시 중랑구 겸재로 180 지층 (면목동, 안민빌딩)",2000-08-28,127.0879653,37.5882095,면목동,준약국,,,,N,N,09시00분~19시00분,09시00분~17시00분,안민빌딩 지하1층 ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 오후 1시 이후","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 오후 1시 이후

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,17:00:59,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,대자연약국,81,약국,110000,서울,110002,강동구,천호동,5320,서울특별시 강동구 구천면로 291 (천호동),2003-01-17,127.1335689,37.5459536,천호동,대자연약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:15:00,:23:59,9:00:00,23:00:59,9:00:00,23:00:59,9:00:00,23:00:59,9:00:00,23:00:59,9:00:00,23:00:59,9:00:00,23:00:59,0
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,보람약국,81,약국,110000,서울,110011,성동구,옥수동,4736,서울특별시 성동구 한림말길 50 106호 (옥수동),1998-04-02,127.0162647,37.5402163,옥수동,보람약국,20,N,,N,N,,,옥정초등학교 정문 앞 3M,"[휴진 안내]
일요일 : 휴업(당번일시 예외)
공휴일 : 휴업(당번일시 예외)","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴업(당번일시 예외)
공휴일 : 휴업(당번일시 예외)

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,15:30:59,2
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,하나약국,81,약국,360000,전남,360014,영광군,영광읍,57042,전라남도 영광군 영광읍 옥당로 170 (영광읍),2017-02-27,126.5008625,35.277225,영광읍,하나약국,,,,N,N,08시00분~18시00분,08시00분~15시00분,"영광터미널 사거리 홍농,법성방향 대략 100m","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분",:n:00,:n:59,8:00:00,18:00:59,8:00:00,18:00:59,8:00:00,18:00:59,8:00:00,18:00:59,8:00:00,18:00:59,8:00:00,15:00:59,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQxMyQyNjEwMDIjNzEjJDEjJDgjJDgz,방배대한약국,81,약국,110000,서울,110021,서초구,방배동,6568,"서울특별시 서초구 동작대로 118 107호 (방배동, 방배예다인)",2012-02-27,126.9828023,37.4870229,방배동,방배대한약국,100,Y,"병원 진료시 처방조제하신 경우 주차비 지원, 의약품등 1만원이상 구매시 주차비 지원",N,N,,,"이수역 2번 출구 앞 예다인 프라자 (건물 밖으로 신한 은행 및, 올리브영이 있슴) 건물 안쪽 엘리베이터 앞  ","[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:10:00,:16:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,17:00:59,0
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz,삼성약국,81,약국,110000,서울,110004,관악구,신림동,8774,서울특별시 관악구 신원로 21 (신림동),1977-10-10,126.92801,37.4812739,신림동,삼성약국,,,약국앞에 주차할 수 있음,N,N,,,동부아파트 정문 맞은편 5m,"[휴진 안내]
일요일 : 1주,3주,4주 휴진
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 1주,3주,4주 휴진
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,:n:00,:n:59,4
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,한솔약국,81,약국,310000,경기,312001,용인기흥구,신갈동,17064,"경기도 용인시 기흥구 중부대로 364 (신갈동, 다오빌딩)",2001-02-01,127.1074912,37.2712773,신갈동,한솔약국,,,,N,N,,,신갈오거리 피자헛 1층  ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:00:00,19:00:59,8:00:00,19:00:59,8:00:00,19:00:59,8:00:00,19:00:59,8:00:00,19:00:59,8:00:00,14:00:59,2
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz,세명약국,81,약국,370000,경북,370800,문경시,,36996,경상북도 문경시 가은읍 대야로 2480 (),2012-09-05,128.0617048,36.646412,,세명약국,30,N,아자개장터주차장이용은 무료입니다,N,N,,,  ,"[휴진 안내]
일요일 : 매주일요일휴무
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 매주일요일휴무
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,뉴타운약국,81,약국,110000,서울,110024,강북구,,1197,"서울특별시 강북구 삼양로27길 43 2층 201,202호 (미아동, 위브 테라스 파크)",2016-05-02,127.0188472,37.6185505,미아동,뉴타운약국,,,,N,N,,,서초구보건소 보건소 맞은편 블럭에서  트라팰리스방향 100M,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 13:00~14:00
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 13:00~14:00
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,18:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,팜메이트광명그랜드약국,81,약국,310000,경기,310100,광명시,소하동,14327,경기도 광명시 오리로 374 1층 (소하동),2002-04-19,126.8797095,37.4357857,소하동,팜메이트광명그랜드약국,1,Y,,N,N,09시~21시,09시~21시,경기도 광명시 오리로 374 (소하동) 광명 역사 ,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,2
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,대관령약국,81,약국,320000,강원,320012,평창군,대관령면,25344,강원도 평창군 대관령면 대관령로 105 (대관령면),2006-09-29,128.7081621,37.6724173,대관령면,대관령약국,,,,N,N,,,대관령 횡계로터리 앞  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:21:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,8:00:00,22:00:59,0
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,메디팜우리들약국,81,약국,220000,인천,220003,인천부평구,삼산동,21319,"인천광역시 부평구 부평북로 442 105호 (삼산동, 삼산프라자)",2001-09-10,126.7424966,37.5217044,삼산동,메디팜우리들약국,,,,N,N,,,삼산도서관 맞은편 50m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:30:59,9:00:00,21:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,터미널신한약국,81,약국,310000,경기,312003,용인처인구,김량장동,17063,"경기도 용인시 처인구 중부대로 1486 (김량장동, 용인시외버스터미널)",1982-04-24,127.2104223,37.2323276,김량장동,터미널신한약국,,,,N,N,08시00분~20시00분,08시00분~20시00분,용인시외버스터미널 양지방향 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:8:00,:19:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,20:00:59,8:00:00,20:00:59,0
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz,장약국,81,약국,110000,서울,110001,강남구,논현동,6104,"서울특별시 강남구 학동로 224 B109호 (논현동, 삼환아르누보)",2013-04-29,127.0335294,37.514462,논현동,장약국,5,Y,,N,N,08시30분~21시 00분,08시30분~19시 00분,학동역 1번출구 1번출구앞 KFC 옆 몽키 커피숍 바로 앞,"[휴진 안내]
일요일 : 휴무
공휴일 : 공휴일 8:30분~7시 근무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 공휴일 8:30분~7시 근무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,태평양약국,81,약국,110000,서울,110021,서초구,,6767,"서울특별시 서초구 중앙로 582 103호 (우면동, 서초타워)",2017-10-23,127.015332,37.4571487,우면동,태평양약국,13,Y,,N,N,,,서울 서초구 중앙로582 서초타워103호 서초 우면동 에코리치아파트 정문 앞 ,"[휴진 안내]
일요일 : 휴무
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,8:30:00,21:00:59,9:00:00,18:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,담주셀메드약국,81,약국,310000,경기,311400,군포시,,15806,경기도 군포시 금산로 92 (산본동),2007-10-22,126.9372583,37.37025,산본동,담주셀메드약국,,,,N,N,,,"산본시장바로앞,삼성래미안하이어스 건너편  ","[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,18:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQyIyQ1IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,종로약국,81,약국,310000,경기,311300,하남시,신장동,12949,경기도 하남시 하남대로 806 새하남빌딩 103호 (신장동),2004-12-15,127.2082138,37.5413439,신장동,종로약국,15,N,주차소장님 친정하심 ~ㅎㅎ,N,N,,,시청에서 300m 서울방향으로 300m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,18:00:59,9:00:00,14:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,압구정프라자온누리약국,81,약국,110000,서울,110001,강남구,,6030,서울특별시 강남구 논현로 857 A857 1층 일부호 (신사동),1997-09-05,127.0281157,37.5253553,신사동,압구정프라자온누리약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,세브레스약국,81,약국,110000,서울,110014,용산구,한남동,4402,서울특별시 용산구 대사관로 56 (한남동),2004-09-01,127.0041861,37.5332939,한남동,세브레스약국,,,,N,N,,,순천향대학교 서울병원 순천향대학교 병원 본관 정문 앞 15m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,13:30:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,하나약국,81,약국,310000,경기,311400,군포시,,15865,"경기도 군포시 산본로323번길 16-15 301호 (산본동, 광림프라자)",2000-10-07,126.9315879,37.3594286,산본동,하나약국,20,Y,,N,N,,,국민은행 대각선 건물 10 m,"[휴진 안내]
일요일 : 휴일
공휴일 : 휴일","[점심 시간]
평일 : 오후1시 - 오후 2시
토요일 : 오후1시 - 오후 2시","[휴진 안내]
일요일 : 휴일
공휴일 : 휴일

[점심 시간]
평일 : 오후1시 - 오후 2시
토요일 : 오후1시 - 오후 2시",:n:00,:n:59,9:30:00,18:30:59,9:30:00,18:30:59,9:30:00,18:30:59,9:30:00,18:30:59,9:30:00,18:30:59,9:30:00,16:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,새사랑약국,81,약국,310000,경기,311902,고양일산서구,,10386,"경기도 고양시 일산서구 중앙로 1416 201-1호 (주엽동, 한사랑빌딩)",2002-06-14,126.7629904,37.6698137,주엽동,새사랑약국,40,Y,"지상은 1시간무료, 지하1~2층은 2시간무료, 종합검진시 3시간무료",N,N,08시30분~19시00분,08시30분~16시30분,주엽 한사랑빌딩 2층 주엽역 8번출구 방향 2~3분거리,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,굿모닝약국,81,약국,210000,부산,210009,부산해운대구,재송동,48052,부산광역시 해운대구 재송2로 31 (재송동),2000-11-13,129.1303218,35.1923322,재송동,굿모닝약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,2
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,제일약국,81,약국,210000,부산,210015,부산사상구,모라동,46930,부산광역시 사상구 백양대로 893 (모라동),2003-08-25,128.9907076,35.1858648,모라동,제일약국,10,N,약국이용시 무료임,N,N,,,  ,"[휴진 안내]
일요일 : 둘째주 일요일을 제외한 일요일
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 둘째주 일요일을 제외한 일요일
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:10:00,:22:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:30:59,9:00:00,22:30:59,0
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,현대온누리약국,81,약국,210000,부산,210005,부산북구,구포동,46630,부산광역시 북구 시랑로 12-1 (구포동),2007-04-17,129.0040889,35.2044637,구포동,현대온누리약국,,,,N,N,,,김호일정형외과옆 부산과학기술대 방향 ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,수영약국,81,약국,210000,부산,210014,부산수영구,수영동,48228,부산광역시 수영구 수영로 697 (수영동),2009-05-26,129.1157246,35.1678201,수영동,수영약국,,,,N,N,,,홍인빌딩 1층 (수영지하철역 3번출구앞)  3미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDAjJDgz,안산참사랑약국,81,약국,310000,경기,311101,안산단원구,고잔동,15360,"경기도 안산시 단원구 고잔로 76 307호 (고잔동, 영풍맘모스프라자)",2008-11-06,126.8348265,37.3189133,고잔동,안산참사랑약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 13시 00분 ~14시 00분
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 13시 00분 ~14시 00분
토요일 : 없음",:n:00,:n:59,9:30:00,18:00:59,9:30:00,18:00:59,9:30:00,18:00:59,9:30:00,18:00:59,9:30:00,18:00:59,9:30:00,13:00:59,2
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,밝은온누리약국,81,약국,310000,경기,311902,고양일산서구,가좌동,10209,경기도 고양시 일산서구 가좌3로 29 1층 (가좌동),2011-07-27,126.7190911,37.6873606,가좌동,밝은온누리약국,,,도로에 잠시 주차 가능,N,N,,,가좌고등학교 후문 ,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 13시00분-14시00분
토요일 : 12시40분-13시00분","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 13시00분-14시00분
토요일 : 12시40분-13시00분",:n:00,:n:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,20:30:59,8:30:00,19:00:59,2
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDYjJDgz,영일약국,81,약국,380000,경남,381100,양산시,,50621,경상남도 양산시 서일동2길 56 영일약국 (중부동),2010-11-29,129.0356317,35.343547,,영일약국,10,N,류수현 내과 진료시 무료이용 ( 병원 약국 도장확인),N,N,,,구 양산 터미널 (현 EXR) EXR 정문에서 좌측 30M,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDQjJDgz,한솔약국,81,약국,380000,경남,381100,양산시,,50549,경상남도 양산시 평산로 35 (평산동),2008-05-16,129.1510042,35.3815536,평산동,한솔약국,10,N,건물지하주차장완비,N,N,09시00분~21시00분,09시00분~17시00분,평산농협건너편  10m,"[휴진 안내]
일요일 : 전부휴무
공휴일 : 오전9시부터오후5시","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴무
공휴일 : 오전9시부터오후5시

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,17:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxOTYxIzExIyQxIyQzIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,김명관약국,81,약국,250000,대전,250002,대전대덕구,신탄진동,34311,대전광역시 대덕구 신탄진로 814 (신탄진동),1994-07-19,127.4293543,36.450098,신탄진동,김명관약국,,,,N,N,,,신탄진역  맞은편 돈킨 도너츠 옆  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,20:00:59,8:30:00,17:00:59,2
